chrom	start	end	cpg_label
chr21	44352621	44353620	promoter_TRPM2_HGNC:12339
chr21	44454510	44455509	promoter_LRRC3_HGNC:14965
chr21	44540196	44541195	promoter_KRTAP10-1_HGNC:22966
chr21	44551506	44552505	promoter_KRTAP10-2_HGNC:22967
chr21	44558796	44559795	promoter_KRTAP10-3_HGNC:22968
chr21	44572729	44573728	promoter_KRTAP10-4_HGNC:20521
chr21	44580605	44581604	promoter_KRTAP10-5_HGNC:22969
chr21	44592506	44593505	promoter_KRTAP10-6_HGNC:20523
chr21	44599597	44600596	promoter_KRTAP10-7_HGNC:22970
chr21	44611079	44612078	promoter_KRTAP10-8_HGNC:20525
chr21	44626093	44627092	promoter_KRTAP10-9_HGNC:22971
chr21	44636356	44637355	promoter_KRTAP10-10_HGNC:22972
chr21	44645414	44646413	promoter_KRTAP10-11_HGNC:20528
chr21	44654660	44655659	promoter_KRTAP12-4_HGNC:20532
chr21	44656932	44657931	promoter_KRTAP12-3_HGNC:20531
chr21	44666928	44667927	promoter_KRTAP12-2_HGNC:20530
chr21	44682164	44683163	promoter_KRTAP12-1_HGNC:20529
chr21	44696172	44697171	promoter_KRTAP10-12_HGNC:20533
chr21	44711573	44712572	promoter_TSPEAR_HGNC:1268
chr21	44801821	44802820	promoter_UBE2G2_HGNC:12483
chr21	44818063	44819062	promoter_SUMO3_HGNC:11124
chr21	44873691	44874690	promoter_PTTG1IP_HGNC:13524
chr21	44920900	44921899	promoter_ITGB2_HGNC:6155
chr21	44939029	44940028	promoter_SLX9_HGNC:15811
chr21	45073580	45074579	promoter_ADARB1_HGNC:226
chr21	45287896	45288895	promoter_POFUT2_HGNC:14683
chr21	45404165	45405164	promoter_COL18A1_HGNC:2195
chr21	45542441	45543440	promoter_SLC19A1_HGNC:10937
chr21	45642725	45643724	promoter_PCBP3_HGNC:8651
chr21	45980770	45981769	promoter_COL6A1_HGNC:2211
chr21	46097112	46098111	promoter_COL6A2_HGNC:2212
chr21	46155580	46156579	promoter_FTCD_HGNC:3974
chr21	46184460	46185459	promoter_SPATC1L_HGNC:1298
chr21	46228775	46229774	promoter_LSS_HGNC:6708
chr21	46285612	46286611	promoter_MCM3AP_HGNC:6946
chr21	46285342	46286341	promoter_YBEY_HGNC:1299
chr21	46323871	46324870	promoter_C21orf58_HGNC:1300
chr21	46323156	46324155	promoter_PCNT_HGNC:16068
chr21	46325288	46326287	promoter_ENSG00000286224_HGNC:NA
chr21	46457891	46458890	promoter_DIP2A_HGNC:17217
chr21	46605083	46606082	promoter_S100B_HGNC:10500
chr21	46634674	46635673	promoter_PRMT2_HGNC:5186
chr22	15527192	15528191	promoter_OR11H1_HGNC:15404
chr22	15689026	15690025	promoter_POTEH_HGNC:133
chr22	16592811	16593810	promoter_CCT8L2_HGNC:15553
chr22	16825412	16826411	promoter_XKR3_HGNC:28778
chr22	17008223	17009222	promoter_GAB4_HGNC:18325
chr22	17084000	17084999	promoter_IL17RA_HGNC:5985
chr22	17121361	17122360	promoter_TMEM121B_HGNC:1844
chr22	17159278	17160277	promoter_HDHD5_HGNC:1843
chr22	17219436	17220435	promoter_ADA2_HGNC:1839
chr22	17368460	17369459	promoter_CECR2_HGNC:1840
chr22	17562498	17563497	promoter_SLC25A18_HGNC:10988
chr22	17628750	17629749	promoter_ATP6V1E1_HGNC:857
chr22	17637757	17638756	promoter_BCL2L13_HGNC:17164
chr22	17774470	17775469	promoter_BID_HGNC:1050
chr22	18024562	18025561	promoter_MICAL3_HGNC:24694
chr22	18076990	18077989	promoter_PEX26_HGNC:22965
chr22	18109809	18110808	promoter_TUBA8_HGNC:12410
chr22	18149170	18150169	promoter_USP18_HGNC:12616
chr22	18518162	18519161	promoter_GGTLC3_HGNC:33426
chr22	18526802	18527801	promoter_TMEM191B_HGNC:33600
chr22	18611920	18612919	promoter_RIMBP3_HGNC:29344
chr22	18632984	18633983	promoter_FAM246B_HGNC:54843
chr22	18905320	18906319	promoter_DGCR6_HGNC:2846
chr22	18936294	18937293	promoter_PRODH_HGNC:9453
chr22	19028524	19029523	promoter_FAM246C_HGNC:54842
chr22	19122413	19123412	promoter_DGCR2_HGNC:2845
chr22	19130308	19131307	promoter_TSSK2_HGNC:11401
chr22	19144652	19145651	promoter_ESS2_HGNC:16817
chr22	19150293	19151292	promoter_GSC2_HGNC:4613
chr22	19178737	19179736	promoter_SLC25A1_HGNC:10979
chr22	19291720	19292719	promoter_CLTCL1_HGNC:2093
chr22	19431545	19432544	promoter_MRPL40_HGNC:14491
chr22	19431734	19432733	promoter_HIRA_HGNC:4916
chr22	19447712	19448711	promoter_C22orf39_HGNC:27012
chr22	19479194	19480193	promoter_UFD1_HGNC:12520
chr22	19478920	19479919	promoter_CDC45_HGNC:1739
chr22	19524411	19525410	promoter_CLDN5_HGNC:2047
chr22	19713503	19714502	promoter_SEPTIN5_HGNC:9164
chr22	19722539	19723538	promoter_GP1BB_HGNC:4440
chr22	19759778	19760777	promoter_TBX1_HGNC:11592
chr22	19854875	19855874	promoter_RTL10_HGNC:26112
chr22	19854875	19855874	promoter_GNB1L_HGNC:4397
chr22	19940772	19941771	promoter_COMT_HGNC:2228
chr22	19941819	19942818	promoter_TXNRD2_HGNC:18155
chr22	20016824	20017823	promoter_ARVCF_HGNC:728
chr22	20020110	20021109	promoter_TANGO2_HGNC:25439
chr22	20079241	20080240	promoter_DGCR8_HGNC:2847
chr22	20115104	20116103	promoter_RANBP1_HGNC:9847
chr22	20117227	20118226	promoter_TRMT2A_HGNC:24974
chr22	20130804	20131803	promoter_ZDHHC8_HGNC:18474
chr22	20151056	20152055	promoter_CCDC188_HGNC:51899
chr22	20268319	20269318	promoter_RTN4R_HGNC:18601
chr22	20320061	20321060	promoter_DGCR6L_HGNC:18551
chr22	20393151	20394150	promoter_ZNF74_HGNC:13144
chr22	20437826	20438825	promoter_SCARF2_HGNC:19869
chr22	20495796	20496795	promoter_KLHL22_HGNC:25888
chr22	20506610	20507609	promoter_MED15_HGNC:14248
chr22	20773113	20774112	promoter_SERPIND1_HGNC:4838
chr22	20858007	20859006	promoter_SNAP29_HGNC:11133
chr22	20858812	20859811	promoter_PI4KA_HGNC:8983
chr22	20916407	20917406	promoter_CRKL_HGNC:2363
chr22	20966255	20967254	promoter_AIFM3_HGNC:26398
chr22	20981297	20982296	promoter_LZTR1_HGNC:6742
chr22	21002119	21003118	promoter_THAP7_HGNC:23190
chr22	21014165	21015164	promoter_P2RX6_HGNC:8538
chr22	21014293	21015292	promoter_TUBA3FP_HGNC:24067
chr22	21032562	21033561	promoter_SLC7A4_HGNC:11062
chr22	21044946	21045945	promoter_LRRC74B_HGNC:34301
chr22	21361300	21362299	promoter_FAM246A_HGNC:54844
chr22	21382751	21383750	promoter_RIMBP3B_HGNC:33891
chr22	21416371	21417370	promoter_HIC2_HGNC:18595
chr22	21466387	21467386	promoter_TMEM191C_HGNC:33601
chr22	21566714	21567713	promoter_UBE2L3_HGNC:12488
chr22	21551462	21552461	promoter_RIMBP3C_HGNC:33892
chr22	21630023	21631022	promoter_YDJC_HGNC:27158
chr22	21631760	21632759	promoter_CCDC116_HGNC:26688
chr22	21641302	21642301	promoter_SDF2L1_HGNC:10676
chr22	21665012	21666011	promoter_PPIL2_HGNC:9261
chr22	21735795	21736794	promoter_YPEL1_HGNC:12845
chr22	21867646	21868645	promoter_MAPK1_HGNC:6871
chr22	21952849	21953848	promoter_PPM1F_HGNC:19388
chr22	21982788	21983787	promoter_TOP3B_HGNC:11993
chr22	22243786	22244785	promoter_VPREB1_HGNC:12709
chr22	22508743	22509742	promoter_ZNF280B_HGNC:23022
chr22	22520271	22521270	promoter_ZNF280A_HGNC:18597
chr22	22559266	22560265	promoter_PRAME_HGNC:9336
chr22	22643614	22644613	promoter_GGTLC2_HGNC:18596
chr22	22886816	22887815	promoter_IGLL5_HGNC:38476
chr22	23069519	23070518	promoter_GNAZ_HGNC:4395
chr22	23141991	23142990	promoter_RSPH14_HGNC:13437
chr22	23144477	23145476	promoter_RAB36_HGNC:9775
chr22	23179509	23180508	promoter_BCR_HGNC:1014
chr22	23580291	23581290	promoter_IGLL1_HGNC:5870
chr22	23632322	23633321	promoter_DRICH1_HGNC:28031
chr22	23690013	23691012	promoter_RGL4_HGNC:31911
chr22	23751113	23752112	promoter_ZNF70_HGNC:13140
chr22	23754426	23755425	promoter_VPREB3_HGNC:12710
chr22	23761990	23762989	promoter_C22orf15_HGNC:15558
chr22	23767973	23768972	promoter_CHCHD10_HGNC:15559
chr22	23771849	23772848	promoter_MMP11_HGNC:7157
chr22	23785966	23786965	promoter_SMARCB1_HGNC:11103
chr22	23839007	23840006	promoter_DERL3_HGNC:14236
chr22	23856875	23857874	promoter_SLC2A11_HGNC:14239
chr22	23893383	23894382	promoter_MIF_HGNC:7097
chr22	23961196	23962195	promoter_GSTT2B_HGNC:33437
chr22	23965888	23966887	promoter_DDTL_HGNC:33446
chr22	23979058	23980057	promoter_GSTT2_HGNC:4642
chr22	23974442	23975441	promoter_DDT_HGNC:2732
chr22	24005454	24006453	promoter_GSTT4_HGNC:26930
chr22	24010304	24011303	promoter_CABIN1_HGNC:24187
chr22	24180487	24181486	promoter_SUSD2_HGNC:30667
chr22	24245083	24246082	promoter_GGT5_HGNC:4260
chr22	24269831	24270830	promoter_SPECC1L_HGNC:29022
chr22	24426599	24427598	promoter_ADORA2A_HGNC:263
chr22	24494332	24495331	promoter_UPB1_HGNC:16297
chr22	24555139	24556138	promoter_GUCD1_HGNC:14237
chr22	24554999	24555998	promoter_SNRPD3_HGNC:11160
chr22	24593074	24594073	promoter_LRRC75B_HGNC:33155
chr22	24602193	24603192	promoter_GGT1_HGNC:4250
chr22	24774721	24775720	promoter_PIWIL3_HGNC:18443
chr22	24805211	24806210	promoter_SGSM1_HGNC:29410
chr22	24946695	24947694	promoter_LHFPL7_HGNC:33725
chr22	24951716	24952715	promoter_KIAA1671_HGNC:29345
chr22	25198858	25199857	promoter_CRYBB3_HGNC:2400
chr22	25218639	25219638	promoter_CRYBB2_HGNC:2398
chr22	25563675	25564674	promoter_GRK3_HGNC:290
chr22	25741188	25742187	promoter_MYO18B_HGNC:18150
chr22	26168462	26169461	promoter_SEZ6L_HGNC:10763
chr22	26428260	26429259	promoter_ASPHD2_HGNC:30437
chr22	26482877	26483876	promoter_SRRD_HGNC:33910
chr22	26483784	26484783	promoter_HPS4_HGNC:15844
chr22	26512474	26513473	promoter_TFIP11_HGNC:17165
chr22	26590133	26591132	promoter_TPST2_HGNC:12021
chr22	26618028	26619027	promoter_CRYBB1_HGNC:2397
chr22	26620963	26621962	promoter_CRYBA4_HGNC:2396
chr22	27801757	27802756	promoter_MN1_HGNC:7180
chr22	27919257	27920256	promoter_PITPNB_HGNC:9002
chr22	28679841	28680840	promoter_TTC28_HGNC:29179
chr22	28741039	28742038	promoter_HSCB_HGNC:28913
chr22	28741821	28742820	promoter_CHEK2_HGNC:16627
chr22	28771695	28772694	promoter_CCDC117_HGNC:26599
chr22	28800570	28801569	promoter_XBP1_HGNC:12801
chr22	28882572	28883571	promoter_ZNRF3_HGNC:18126
chr22	29061832	29062831	promoter_C22orf31_HGNC:26931
chr22	29072035	29073034	promoter_KREMEN1_HGNC:17550
chr22	29204896	29205895	promoter_EMID1_HGNC:18036
chr22	29267268	29268267	promoter_EWSR1_HGNC:3508
chr22	29267982	29268981	promoter_RHBDD3_HGNC:1308
chr22	29305650	29306649	promoter_GAS2L1_HGNC:16955
chr22	29315698	29316697	promoter_RASL10A_HGNC:16954
chr22	29388571	29389570	promoter_AP1B1_HGNC:554
chr22	29437583	29438582	promoter_RFPL1_HGNC:9977
chr22	29479218	29480217	promoter_NEFH_HGNC:7737
chr22	29553758	29554757	promoter_THOC5_HGNC:19074
chr22	29581114	29582113	promoter_NIPSNAP1_HGNC:7827
chr22	29602633	29603632	promoter_NF2_HGNC:7773
chr22	29719003	29720002	promoter_CABP7_HGNC:20834
chr22	29767008	29768007	promoter_ZMAT5_HGNC:28046
chr22	29766369	29767368	promoter_UQCR10_HGNC:30863
chr22	29838275	29839274	promoter_ASCC2_HGNC:24103
chr22	29882174	29883173	promoter_MTMR3_HGNC:7451
chr22	30079464	30080463	promoter_HORMAD2_HGNC:28383
chr22	30246760	30247759	promoter_LIF_HGNC:6596
chr22	30266852	30267851	promoter_OSM_HGNC:8506
chr22	30289506	30290505	promoter_CASTOR1_HGNC:34423
chr22	30326942	30327941	promoter_TBC1D10A_HGNC:23609
chr22	30356007	30357006	promoter_CCDC157_HGNC:33854
chr22	30356895	30357894	promoter_SF3A1_HGNC:10765
chr22	30396018	30397017	promoter_SEC14L2_HGNC:10699
chr22	30387412	30388411	promoter_RNF215_HGNC:33434
chr22	30424768	30425767	promoter_MTFP1_HGNC:26945
chr22	30472018	30473017	promoter_SEC14L3_HGNC:18655
chr22	30505696	30506695	promoter_SEC14L4_HGNC:20627
chr22	30546742	30547741	promoter_SEC14L6_HGNC:40047
chr22	30574666	30575665	promoter_GAL3ST1_HGNC:24240
chr22	30606174	30607173	promoter_TCN2_HGNC:11653
chr22	30591911	30592910	promoter_PES1_HGNC:8848
chr22	30634781	30635780	promoter_SLC35E4_HGNC:17058
chr22	30667876	30668875	promoter_DUSP18_HGNC:18484
chr22	30693874	30694873	promoter_OSBP2_HGNC:8504
chr22	30968775	30969774	promoter_MORC2_HGNC:23573
chr22	30968265	30969264	promoter_TUG1_HGNC:26066
chr22	31080318	31081317	promoter_SMTN_HGNC:11126
chr22	31107569	31108568	promoter_SELENOM_HGNC:30397
chr22	31121966	31122965	promoter_INPP5J_HGNC:8956
chr22	31140509	31141508	promoter_PLA2G3_HGNC:17934
chr22	31159182	31160181	promoter_RNF185_HGNC:26783
chr22	31211298	31212297	promoter_LIMK2_HGNC:6614
chr22	31292489	31293488	promoter_PIK3IP1_HGNC:24942
chr22	31346347	31347346	promoter_PATZ1_HGNC:13071
chr22	31398604	31399603	promoter_DRG1_HGNC:3029
chr22	31495536	31496535	promoter_SFI1_HGNC:29064
chr22	31489843	31490842	promoter_EIF4ENIF1_HGNC:16687
chr22	31662216	31663215	promoter_PISD_HGNC:8999
chr22	31750133	31751132	promoter_PRR14L_HGNC:28738
chr22	31753019	31754018	promoter_DEPDC5_HGNC:18423
chr22	31943535	31944534	promoter_YWHAH_HGNC:12853
chr22	32042261	32043260	promoter_SLC5A1_HGNC:11036
chr22	32159304	32160303	promoter_C22orf42_HGNC:27160
chr22	32205074	32206073	promoter_RFPL2_HGNC:9979
chr22	32255348	32256347	promoter_SLC5A4_HGNC:11039
chr22	32356867	32357866	promoter_RFPL3_HGNC:9980
chr22	32412248	32413247	promoter_RTCB_HGNC:26935
chr22	32464447	32465446	promoter_BPIFC_HGNC:16503
chr22	32473811	32474810	promoter_FBXO7_HGNC:13586
chr22	32800705	32801704	promoter_TIMP3_HGNC:11822
chr22	33058382	33059381	promoter_SYN3_HGNC:11496
chr22	33920477	33921476	promoter_LARGE1_HGNC:6511
chr22	35065158	35066157	promoter_ISX_HGNC:28084
chr22	35256493	35257492	promoter_HMGXB4_HGNC:5003
chr22	35298894	35299893	promoter_TOM1_HGNC:11982
chr22	35380096	35381095	promoter_HMOX1_HGNC:5013
chr22	35399140	35400139	promoter_MCM5_HGNC:6948
chr22	35539831	35540830	promoter_RASD2_HGNC:18229
chr22	35617330	35618329	promoter_MB_HGNC:6915
chr22	35647446	35648445	promoter_APOL6_HGNC:14870
chr22	35716872	35717871	promoter_APOL5_HGNC:14869
chr22	36028825	36029824	promoter_RBFOX2_HGNC:9906
chr22	36160756	36161755	promoter_APOL3_HGNC:14868
chr22	36201810	36202809	promoter_APOL4_HGNC:14867
chr22	36239528	36240527	promoter_APOL2_HGNC:619
chr22	36252133	36253132	promoter_APOL1_HGNC:618
chr22	36387968	36388967	promoter_MYH9_HGNC:7579
chr22	36481641	36482640	promoter_TXN2_HGNC:17772
chr22	36507041	36508040	promoter_FOXRED2_HGNC:26264
chr22	36529167	36530166	promoter_EIF3D_HGNC:3278
chr22	36703753	36704752	promoter_CACNG2_HGNC:1406
chr22	36776120	36777119	promoter_IFT27_HGNC:18626
chr22	36817036	36818035	promoter_PVALB_HGNC:9704
chr22	36860006	36861005	promoter_NCF4_HGNC:7662
chr22	36912628	36913627	promoter_CSF2RB_HGNC:2436
chr22	37007852	37008851	promoter_CIMIP4_HGNC:28568
chr22	37018742	37019741	promoter_MPST_HGNC:7223
chr22	37019448	37020447	promoter_TST_HGNC:12388
chr22	37050742	37051741	promoter_KCTD17_HGNC:25705
chr22	37109714	37110713	promoter_TMPRSS6_HGNC:16517
chr22	37149917	37150916	promoter_IL2RB_HGNC:6009
chr22	37188248	37189247	promoter_C1QTNF6_HGNC:14343
chr22	37212478	37213477	promoter_SSTR3_HGNC:11332
chr22	37244270	37245269	promoter_RAC2_HGNC:9802
chr22	37281508	37282507	promoter_CYTH4_HGNC:9505
chr22	37427480	37428479	promoter_ELFN2_HGNC:29396
chr22	37486385	37487384	promoter_MFNG_HGNC:7038
chr22	37519416	37520415	promoter_CARD10_HGNC:16422
chr22	37559480	37560479	promoter_CDC42EP1_HGNC:17014
chr22	37580088	37581087	promoter_LGALS2_HGNC:6562
chr22	37607834	37608833	promoter_GGA1_HGNC:17842
chr22	37638669	37639668	promoter_SH3BP1_HGNC:10824
chr22	37657723	37658722	promoter_PDXP_HGNC:30259
chr22	37674636	37675635	promoter_LGALS1_HGNC:6561
chr22	37685343	37686342	promoter_NOL12_HGNC:28585
chr22	37696048	37697047	promoter_TRIOBP_HGNC:17009
chr22	37804229	37805228	promoter_H1-0_HGNC:4714
chr22	37806934	37807933	promoter_GCAT_HGNC:4188
chr22	37822382	37823381	promoter_GALR3_HGNC:4134
chr22	37848419	37849418	promoter_EIF3L_HGNC:18138
chr22	37844335	37845334	promoter_ANKRD54_HGNC:25185
chr22	37905297	37906296	promoter_MICALL1_HGNC:29804
chr22	37952699	37953698	promoter_POLR2F_HGNC:9193
chr22	37953602	37954601	promoter_C22orf23_HGNC:18589
chr22	37984556	37985555	promoter_SOX10_HGNC:11190
chr22	38056404	38057403	promoter_PICK1_HGNC:9394
chr22	38084185	38085184	promoter_SLC16A8_HGNC:16270
chr22	38110685	38111684	promoter_BAIAP2L2_HGNC:26203
chr22	38200994	38201993	promoter_MAFF_HGNC:6780
chr22	38181831	38182830	promoter_PLA2G6_HGNC:9039
chr22	38273011	38274010	promoter_TMEM184B_HGNC:1310
chr22	38317434	38318433	promoter_CSNK1E_HGNC:2453
chr22	38455200	38456199	promoter_KCNJ4_HGNC:6265
chr22	38467096	38468095	promoter_KDELR3_HGNC:6306
chr22	38506312	38507311	promoter_DDX17_HGNC:2740
chr22	38570184	38571183	promoter_DMC1_HGNC:2927
chr22	38656393	38657392	promoter_FAM227A_HGNC:44197
chr22	38655638	38656637	promoter_CBY1_HGNC:1307
chr22	38680957	38681956	promoter_TOMM22_HGNC:18002
chr22	38700944	38701943	promoter_JOSD1_HGNC:28953
chr22	38704944	38705943	promoter_GTPBP1_HGNC:4669
chr22	38755999	38756998	promoter_SUN2_HGNC:14210
chr22	38794144	38795143	promoter_DNAL4_HGNC:2955
chr22	38844029	38845028	promoter_NPTXR_HGNC:7954
chr22	38872217	38873216	promoter_CBX6_HGNC:1556
chr22	38956609	38957608	promoter_APOBEC3A_HGNC:17343
chr22	38981347	38982346	promoter_APOBEC3B_HGNC:17352
chr22	39013257	39014256	promoter_APOBEC3C_HGNC:17353
chr22	39020127	39021126	promoter_APOBEC3D_HGNC:17354
chr22	39039864	39040863	promoter_APOBEC3F_HGNC:17356
chr22	39076275	39077274	promoter_APOBEC3G_HGNC:17357
chr22	39096244	39097243	promoter_APOBEC3H_HGNC:24100
chr22	39152681	39153680	promoter_CBX7_HGNC:1557
chr22	39244983	39245982	promoter_PDGFB_HGNC:8800
chr22	39319624	39320623	promoter_RPL3_HGNC:10332
chr22	39348991	39349990	promoter_SYNGR1_HGNC:11498
chr22	39398780	39399779	promoter_TAB1_HGNC:18157
chr22	39456012	39457011	promoter_MGAT3_HGNC:7046
chr22	39501290	39502289	promoter_MIEF1_HGNC:25979
chr22	39503231	39504230	promoter_MIURF_HGNC:NA
chr22	39519562	39520561	promoter_ATF4_HGNC:786
chr22	39532749	39533748	promoter_RPS19BP1_HGNC:28749
chr22	39569753	39570752	promoter_CACNA1I_HGNC:1396
chr22	39893761	39894760	promoter_ENTHD1_HGNC:26352
chr22	39900084	39901083	promoter_GRAP2_HGNC:4563
chr22	39959397	39960396	promoter_TMA7B_HGNC:53893
chr22	39993954	39994953	promoter_FAM83F_HGNC:25148
chr22	40176925	40177924	promoter_TNRC6B_HGNC:29190
chr22	40345500	40346499	promoter_ADSL_HGNC:291
chr22	40369594	40370593	promoter_SGSM3_HGNC:25228
chr22	40636720	40637719	promoter_MRTFA_HGNC:14334
chr22	40678484	40679483	promoter_MCHR1_HGNC:4479
chr22	40819347	40820346	promoter_SLC25A17_HGNC:10987
chr22	40856640	40857639	promoter_ST13_HGNC:11343
chr22	40856148	40857147	promoter_XPNPEP3_HGNC:28052
chr22	40862114	40863113	promoter_DNAJB7_HGNC:24986
chr22	40950378	40951377	promoter_RBX1_HGNC:9928
chr22	41091592	41092591	promoter_EP300_HGNC:3373
chr22	41204312	41205311	promoter_L3MBTL2_HGNC:18594
chr22	41240932	41241931	promoter_CHADL_HGNC:25165
chr22	41286188	41287187	promoter_RANGAP1_HGNC:9854
chr22	41300525	41301524	promoter_ZC3H7B_HGNC:30869
chr22	41380942	41381941	promoter_TEF_HGNC:11722
chr22	41446802	41447801	promoter_TOB2_HGNC:11980
chr22	41468117	41469116	promoter_ACO2_HGNC:118
chr22	41468693	41469692	promoter_PHF5A_HGNC:18000
chr22	41544471	41545470	promoter_POLR3H_HGNC:30349
chr22	41560010	41561009	promoter_CSDC2_HGNC:30359
chr22	41589841	41590840	promoter_PMM1_HGNC:9114
chr22	41621044	41622043	promoter_DESI1_HGNC:24577
chr22	41620295	41621294	promoter_XRCC6_HGNC:4055
chr22	41688868	41689867	promoter_SNU13_HGNC:7819
chr22	41698503	41699502	promoter_MEI1_HGNC:28613
chr22	41799679	41800678	promoter_CCDC134_HGNC:26185
chr22	41832105	41833104	promoter_SREBF2_HGNC:11290
chr22	41915075	41916074	promoter_SHISA8_HGNC:18351
chr22	41926807	41927806	promoter_TNFRSF13C_HGNC:17755
chr22	41947153	41948152	promoter_CENPM_HGNC:18352
chr22	41951150	41952149	promoter_SMIM45_HGNC:27930
chr22	41968443	41969442	promoter_SEPTIN3_HGNC:10750
chr22	41997788	41998787	promoter_WBP2NL_HGNC:28389
chr22	42070813	42071812	promoter_NAGA_HGNC:7631
chr22	42073248	42074247	promoter_PHETA2_HGNC:27161
chr22	42078700	42079699	promoter_SMDT1_HGNC:25055
chr22	42090773	42091772	promoter_NDUFA6_HGNC:7690
chr22	42130811	42131810	promoter_CYP2D6_HGNC:2625
chr22	42144578	42145577	promoter_CYP2D7_HGNC:2624
chr22	42270654	42271653	promoter_TCF20_HGNC:11631
chr22	42432404	42433403	promoter_NFAM1_HGNC:29872
chr22	42519797	42520796	promoter_RRP7A_HGNC:24286
chr22	42552956	42553955	promoter_SERHL2_HGNC:29446
chr22	42614884	42615883	promoter_POLDIP3_HGNC:23782
chr22	42640602	42641601	promoter_ATP5MGL_HGNC:13213
chr22	42649393	42650392	promoter_CYB5R3_HGNC:2873
chr22	42720871	42721870	promoter_A4GALT_HGNC:18149
chr22	42857274	42858273	promoter_ARFGAP3_HGNC:661
chr22	43015150	43016149	promoter_PACSIN2_HGNC:8571
chr22	43089392	43090391	promoter_TTLL1_HGNC:1312
chr22	43109750	43110749	promoter_BIK_HGNC:1051
chr22	43143399	43144398	promoter_MCAT_HGNC:29622
chr22	43150559	43151558	promoter_TSPO_HGNC:1158
chr22	43187135	43188134	promoter_TTLL12_HGNC:28974
chr22	43343373	43344372	promoter_SCUBE1_HGNC:13441
chr22	43411014	43412013	promoter_MPPED1_HGNC:1306
chr22	43812306	43813305	promoter_EFCAB6_HGNC:24204
chr22	43862514	43863513	promoter_SULT4A1_HGNC:14903
chr22	43892014	43893013	promoter_PNPLA5_HGNC:24888
chr22	43922805	43923804	promoter_PNPLA3_HGNC:18590
chr22	43954442	43955441	promoter_SAMM50_HGNC:24276
chr22	44023302	44024301	promoter_PARVB_HGNC:14653
chr22	44179925	44180924	promoter_PARVG_HGNC:14654
chr22	44312952	44313951	promoter_SHISAL1_HGNC:29335
chr22	44498234	44499233	promoter_RTL6_HGNC:13343
chr22	44701204	44702203	promoter_PRR5_HGNC:31682
chr22	44751575	44752574	promoter_ARHGAP8_HGNC:677
chr22	45010006	45011005	promoter_PHF21B_HGNC:25161
chr22	45162925	45163924	promoter_NUP50_HGNC:8065
chr22	45240895	45241894	promoter_KIAA0930_HGNC:1314
chr22	45283949	45284948	promoter_UPK3A_HGNC:12580
chr22	45308934	45309933	promoter_FAM118A_HGNC:1313
chr22	45413600	45414599	promoter_SMC1B_HGNC:11112
chr22	45412693	45413692	promoter_RIBC2_HGNC:13241
chr22	45501883	45502882	promoter_FBLN1_HGNC:3600
chr22	45670834	45671833	promoter_ATXN10_HGNC:10549
chr22	45977163	45978162	promoter_WNT7B_HGNC:12787
chr22	46149526	46150525	promoter_PPARA_HGNC:9232
chr22	46250294	46251293	promoter_CDPF1_HGNC:33710
chr22	46263344	46264343	promoter_PKDREJ_HGNC:9015
chr22	46267008	46268007	promoter_TTC38_HGNC:26082
chr22	46295870	46296869	promoter_GTSE1_HGNC:13698
chr22	46334714	46335713	promoter_TRMU_HGNC:25481
chr22	46537621	46538620	promoter_CELSR1_HGNC:1850
chr22	46619386	46620385	promoter_GRAMD4_HGNC:29113
chr22	46738253	46739252	promoter_CERK_HGNC:19256
chr22	46761650	46762649	promoter_TBC1D22A_HGNC:1309
chr22	48488553	48489552	promoter_TAFA5_HGNC:21592
chr22	49827874	49828873	promoter_BRD1_HGNC:1102
chr22	49852844	49853843	promoter_ZBED4_HGNC:20721
chr22	49917634	49918633	promoter_CRELD2_HGNC:28150
chr22	49918439	49919438	promoter_ALG12_HGNC:19358
chr22	49959772	49960771	promoter_PIM3_HGNC:19310
chr22	50012766	50013765	promoter_IL17REL_HGNC:33808
chr22	50058299	50059298	promoter_TTLL8_HGNC:34000
chr22	50085427	50086426	promoter_MLC1_HGNC:17082
chr22	50089006	50090005	promoter_MOV10L1_HGNC:7201
chr22	50169731	50170730	promoter_PANX2_HGNC:8600
chr22	50184913	50185912	promoter_TRABD_HGNC:28805
chr22	50200011	50201010	promoter_SELENOO_HGNC:30395
chr22	50245024	50246023	promoter_TUBGCP6_HGNC:18127
chr22	50251266	50252265	promoter_HDAC10_HGNC:18128
chr22	50261684	50262683	promoter_MAPK12_HGNC:6874
chr22	50270381	50271380	promoter_MAPK11_HGNC:6873
chr22	50307647	50308646	promoter_PLXNB2_HGNC:9104
chr22	50327013	50328012	promoter_DENND6B_HGNC:32690
chr22	50342327	50343326	promoter_PPP6R2_HGNC:19253
chr22	50480543	50481542	promoter_ADM2_HGNC:28898
chr22	50475036	50476035	promoter_SBF1_HGNC:10542
chr22	50485859	50486858	promoter_MIOX_HGNC:14522
chr22	50507703	50508702	promoter_LMF2_HGNC:25096
chr22	50507224	50508223	promoter_NCAPH2_HGNC:25071
chr22	50525599	50526598	promoter_SCO2_HGNC:10604
chr22	50530013	50531012	promoter_TYMP_HGNC:3148
chr22	50532499	50533498	promoter_CIMAP1B_HGNC:34388
chr22	50544899	50545898	promoter_KLHDC7B_HGNC:25145
chr22	50562920	50563919	promoter_SYCE3_HGNC:35245
chr22	50578428	50579427	promoter_CPT1B_HGNC:2329
